frame_index,timestamp_s,trigger,trigger_reason,k0_count,k0_grid_coverage,k0_median_fb,degradation_score,valid_models,learned_eligible,classical_eligible,learned_added,classical_added,learned_alive,classical_alive,master_pool_hash,classical_pool_hash
205,1652274621.0364366,0,NO_TRIGGER,350,0.9583333333333334,0.006372781470417976,0.03769499411190247,F;H,5,10,0,0,5,10,16bc285ab8658fdd344e5df728432762959c9f3afd0ac147b4939b5e2eaefe60,7f7023683bd63f2fa60b189e1d598600f284e6cbbf551d3538238267854ac3dc
206,1652274621.085977,0,NO_TRIGGER,350,0.9583333333333334,0.006227783393114805,0.03722131400314033,F;H,5,10,0,0,5,10,32ef273efb7d0493f7415734af523644239b89d241896a94f752dd462588e485,fef99ee04020f190bd7a975b7e2aa4ce4e08b50e9acb90d7c2e69b8bfb4e1247
207,1652274621.1361287,0,NO_TRIGGER,350,1.0,0.007004529237747192,0.03669175987094064,F;H,5,10,0,0,5,10,1170c53906fd972bf0c3c1e18b971dc1d1e7dcb7a860eeb39b3febd5b9b24f85,e5e9463421725f242ed76bce591d6878db8a4ac7d9a6370a629563854c397902
208,1652274621.1867433,0,NO_TRIGGER,350,1.0,0.007013711147010326,0.03574411467907468,F;H,5,10,0,0,5,10,a266427fe87e1a9f5028cf2a4a84e8120c4f7b85bbf4c401cfcba3c2907ddc29,6197936351e859f2c55ffccb6c7f624573f6cfddebb70e27790b12f1ed5c4ff7
209,1652274621.2361739,0,NO_TRIGGER,350,1.0,0.0069903414696455,0.03495913751340374,F;H,5,10,0,0,5,10,91ad7622436e682b3a43ba22ddb5d42f2cc90f7e0a72fb4d6b0e3f52ed6b0eae,133ed3f8e1625a26fe8a83eb6924dd7d3024fe549fd3f5390fb321e577c1a29d
210,1652274621.2859845,0,NO_TRIGGER,350,1.0,0.006730611901730299,0.034208519741881105,F;H,5,9,0,0,5,9,9bd14575f19c0034d35d83d771066416c163022227d5b864ed464748ffb300c4,c26e40cff7fd233daedbc8368a24034935baff6e9c001b7f79c11def8a0d5dc6
211,1652274621.3356965,0,NO_TRIGGER,350,1.0,0.00613549817353487,0.034789015347349794,F;H,5,9,0,0,5,9,94177d2152a6d470725cfba1e3292b73f360e3a54ee765e8117a2aab290efa20,21b4028daeea1d75aa3f915e2e0c1723518dd65e01bcb79c2e068eb1abbe1976
212,1652274621.3857703,0,NO_TRIGGER,350,1.0,0.005700020119547844,0.035500416235830334,F;H,5,9,0,0,5,9,50275a839b88485514832706acfa7a2ff9f06fa4ce6df5e1ea12be67e1d8b3ed,669318e20a4ed8a668c958c66c6440bee602c4033488cd2ab251c439be7be60a
213,1652274621.4357204,0,NO_TRIGGER,350,1.0,0.005168336909264326,0.03466071341720278,F;H,5,9,0,0,5,9,ef9c7dd9be8b625f604600020bc92b9b67dc1cebdf1ca6c3d3cb5a1ba219a052,b07ae6424d7fb30f09ecc0cfba8dbccead4a0a992795ad0b35fa43ea4287936a
214,1652274621.4865828,0,NO_TRIGGER,350,1.0,0.006001273635774851,0.034019368824678375,F;H,5,9,0,0,5,9,9dc3437e8a422004f895879775ac94222b61e1816a421bd9d69da305af8a4e1b,ba0e816712a9e84bc7b24bc444a955aa97b942593e397dcf05ad85c7ebe173d6
215,1652274621.5356998,0,NO_TRIGGER,350,1.0,0.005410853773355484,0.03362172961665144,F;H,5,9,0,0,5,9,d9de37ca6869622a07c448670b50f00322a1c49ac7ae62806086de41dcf5c986,a691f8a2e36ddc2b93f75e4b0864302d515eaead5ddafb55c99356252ddd52b9
216,1652274621.586652,0,NO_TRIGGER,350,1.0,0.0053834011778235435,0.03344205523322619,F;H,5,9,0,0,5,9,e738c5081cd1e1cc44c4261fb4977f1ef0ca603aa7683699a1fd01d1a25e5510,ba97dda843738d810bdbf87407aeb50f1bc1530e3c1c85dcccaf1c44ecebf972
