timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1700604927.078167,1,0,0,0,0,-1
1700604927.1781669,1,0,0,0,0,-1
1700604927.2781668,1,0,0,0,0,-1
1700604927.3781669,1,0,0,0,0,-1
1700604927.4781668,1,0,0,0,0,-1
1700604927.578167,1,0,0,0,0,-1
1700604927.6781669,1,0,0,0,0,-1
1700604927.7781668,1,0,0,0,0,-1
1700604927.8781669,1,0,0,0,0,-1
1700604927.9781668,1,0,0,0,0,-1
1700604928.078167,1,0,0,0,0,-1
1700604928.1781669,1,0,0,0,0,-1
1700604928.2781668,1,0,0,0,0,-1
1700604928.3781669,1,0,0,0,0,-1
1700604928.4781668,1,0,0,0,0,-1
1700604928.578167,1,0,0,0,0,-1
1700604928.6781669,1,0,0,0,0,-1
1700604928.7781668,1,0,0,0,0,-1
1700604928.8781669,1,0,0,0,0,-1
1700604928.9781668,1,0,0,0,0,-1
1700604929.078167,1,0,0,0,0,-1
1700604929.1781669,1,0,0,0,0,-1
1700604929.2781668,1,0,0,0,0,-1
1700604929.3781669,1,0,0,0,0,-1
1700604929.4781668,1,0,0,0,0,-1
1700604929.578167,1,0,0,0,0,-1
1700604929.6781669,1,0,0,0,0,-1
1700604929.7781668,1,0,0,0,0,-1
1700604929.8781669,1,0,0,0,0,-1
1700604929.9781668,1,0,0,0,0,-1
1700604930.078167,1,0,0,0,0,-1
1700604930.1781669,1,0,0,0,0,-1
1700604930.2781668,1,0,0,0,0,-1
1700604930.3781669,1,0,0,0,0,-1
1700604930.4781668,1,0,0,0,0,-1
1700604930.578167,1,0,0,0,0,-1
1700604930.6781669,1,0,0,0,0,-1
1700604930.7781668,1,0,0,0,0,-1
1700604930.8781669,1,0,0,0,0,-1
1700604930.9781668,1,0,0,0,0,-1
1700604931.078167,1,0,0,0,0,-1
1700604931.1781669,1,0,0,0,0,-1
1700604931.2781668,1,0,0,0,0,-1
1700604931.3781669,1,0,0,0,0,-1
1700604931.4781668,1,0,0,0,0,-1
1700604931.578167,1,0,0,0,0,-1
1700604931.6781669,1,0,0,0,0,-1
1700604931.7781668,1,0,0,0,0,-1
1700604931.8781669,1,0,0,0,0,-1
1700604931.9781668,1,0,0,0,0,-1
1700604932.078167,1,0,0,0,0,-1
1700604932.1781669,1,0,0,0,0,-1
1700604932.2781668,1,0,0,0,0,-1
1700604932.3781669,0,0,0,0,0,-1
1700604932.4781668,0,0,0,0,0,-1
1700604932.578167,1,0,0,0,0,-1
1700604932.6781669,1,0,0,0,0,-1
1700604932.7781668,1,0,0,0,0,-1
1700604932.8781669,1,0,0,0,0,-1
1700604932.9781668,1,0,0,0,0,-1
1700604933.078167,1,0,0,0,0,-1
1700604933.1781669,1,0,0,0,0,-1
1700604933.2781668,1,0,0,0,0,-1
1700604933.3781669,1,0,0,0,0,-1
1700604933.4781668,1,0,0,0,0,-1
1700604933.578167,1,0,0,0,0,-1
1700604933.6781669,1,0,0,0,0,-1
1700604933.7781668,1,0,0,0,0,-1
1700604933.8781669,1,0,0,0,0,-1
1700604933.9781668,1,0,0,0,0,-1
1700604934.078167,1,0,0,0,0,-1
1700604934.1781669,1,0,0,0,0,-1
1700604934.2781668,1,0,0,0,0,-1
1700604934.3781669,1,0,0,0,0,-1
1700604934.4781668,1,0,0,0,0,-1
1700604934.578167,1,0,0,0,0,-1
1700604934.6781669,1,0,0,0,0,-1
1700604934.7781668,1,0,0,0,0,-1
1700604934.8781669,1,0,0,0,0,-1
1700604934.9781668,1,0,0,0,0,-1
1700604935.078167,1,0,0,0,0,-1
1700604935.1781669,1,0,0,0,0,-1
1700604935.2781668,1,0,0,0,0,-1
1700604935.3781669,1,0,0,0,0,-1
1700604935.4781668,1,0,0,0,0,-1
1700604935.578167,1,0,0,0,0,-1
1700604935.6781669,1,0,0,0,0,-1
1700604935.7781668,1,0,0,0,0,-1
1700604935.8781669,1,0,0,0,0,-1
1700604935.9781668,1,0,0,0,0,-1
1700604936.078167,1,0,0,0,0,-1
1700604936.1781669,1,0,0,0,0,-1
1700604936.2781668,1,0,0,0,0,-1
1700604936.3781669,1,0,0,0,0,-1
1700604936.4781668,1,0,0,0,0,-1
1700604936.578167,1,0,0,0,0,-1
1700604936.6781669,1,0,0,0,0,-1
1700604936.7781668,1,0,0,0,0,-1
1700604936.8781669,1,0,0,0,0,-1
1700604936.9781668,1,0,0,0,0,-1
1700604937.078167,1,0,0,0,0,-1
1700604937.1781669,1,0,0,0,0,-1
1700604937.2781668,1,0,0,0,0,-1
1700604937.3781669,1,0,0,0,0,-1
1700604937.4781668,1,0,0,0,0,-1
1700604937.578167,1,0,0,0,0,-1
1700604937.6781669,1,0,0,0,0,-1
1700604937.7781668,1,0,0,0,0,-1
1700604937.8781669,1,0,0,0,0,-1
1700604937.9781668,1,0,0,0,0,-1
1700604938.078167,1,0,0,0,0,-1
1700604938.1781669,1,0,0,0,0,-1
1700604938.2781668,1,0,0,0,0,-1
1700604938.3781669,1,0,0,0,0,-1
1700604938.4781668,1,0,0,0,0,-1
1700604938.578167,1,0,0,0,0,-1
1700604938.6781669,1,0,0,0,0,-1
1700604938.7781668,1,0,0,0,0,-1
1700604938.8781669,1,0,0,0,0,-1
1700604938.9781668,1,0,0,0,0,-1
1700604939.078167,1,0,0,0,0,-1
1700604939.1781669,1,0,0,0,0,-1
1700604939.2781668,1,0,0,0,0,-1
1700604939.3781669,1,0,0,0,0,-1
1700604939.4781668,1,0,0,0,0,-1
1700604939.578167,1,0,0,0,0,-1
1700604939.6781669,1,0,0,0,0,-1
1700604939.7781668,1,0,0,0,0,-1
1700604939.8781669,1,0,0,0,0,-1
1700604939.9781668,1,0,0,0,0,-1
1700604940.078167,1,0,0,0,0,-1
1700604940.1781669,1,0,0,0,0,-1
1700604940.2781668,1,0,0,0,0,-1
1700604940.3781669,1,0,0,0,0,-1
1700604940.4781668,1,0,0,0,0,-1
1700604940.578167,1,0,0,0,0,-1
1700604940.6781669,1,0,0,0,0,-1
1700604940.7781668,1,0,0,0,0,-1
1700604940.8781669,1,0,0,0,0,-1
1700604940.9781668,1,0,0,0,0,-1
1700604941.078167,1,0,0,0,0,-1
1700604941.1781669,1,0,0,0,0,-1
1700604941.2781668,1,0,0,0,0,-1
1700604941.3781669,1,0,0,0,0,-1
1700604941.4781668,1,0,0,0,0,-1
1700604941.578167,1,0,0,0,0,-1
1700604941.6781669,1,0,0,0,0,-1
1700604941.7781668,1,0,0,0,0,-1
1700604941.8781669,1,0,0,0,0,-1
1700604941.9781668,1,0,0,0,0,-1
1700604942.078167,1,0,0,0,0,-1
1700604942.1781669,1,0,0,0,0,-1
1700604942.2781668,1,0,0,0,0,-1
1700604942.3781669,1,0,0,0,0,-1
1700604942.4781668,1,0,0,0,0,-1
1700604942.578167,1,0,0,0,0,-1
1700604942.6781669,1,0,0,0,0,-1
1700604942.7781668,1,0,0,0,0,-1
1700604942.8781669,1,0,0,0,0,-1
1700604942.9781668,1,0,0,0,0,-1
1700604943.078167,1,0,0,0,0,-1
1700604943.1781669,1,0,0,0,0,-1
